years,sim_number,value
2023,V1408,21938469171.50623
2024,V1408,22221222246.552868
2025,V1408,22513701190.484035
2026,V1408,22814547108.349735
2027,V1408,23124926740.327023
2028,V1408,23441712821.850475
2029,V1408,23770568892.227367
2030,V1408,24110141960.264153
2031,V1408,24457953950.004128
2032,V1408,24818269659.852077
2033,V1408,25184434915.22632
2034,V1408,25566555626.123352
2035,V1408,25960010162.385574
2036,V1408,26365334136.52369
2037,V1408,26783116230.2646
2038,V1408,27213068742.25564
2039,V1408,27656094548.740635
2040,V1408,28111126540.985607
2041,V1408,28581438550.88929
2042,V1408,29066058706.83362
2043,V1408,29562620168.365044
2044,V1408,30075950103.377605
2045,V1408,30605728611.585438
2046,V1408,31151909453.20546
2047,V1408,31714739321.521446
2048,V1408,32293196177.79204
2049,V1408,32891111731.220684
2050,V1408,33507431527.76479
2051,V1408,34142622850.358593
2052,V1408,34797687900.69009
2053,V1408,35473117126.176186
2054,V1408,36169385308.18265
2055,V1408,36878098703.129906
2056,V1408,37613665410.72911
2057,V1408,38356351839.11327
2058,V1408,39114385895.859184
2059,V1408,39925597830.71447
2060,V1408,40738004405.54713
2061,V1408,41600974020.635315
2062,V1408,42491324236.622185
2063,V1408,43410745388.2617
2064,V1408,44359667502.52964
2014,V1409,19763625725
2015,V1409,19981364633.808224
2016,V1409,20211877049.603825
2017,V1409,20451083693.206512
2018,V1409,20703543027.39027
2019,V1409,20966642405.073063
2020,V1409,21242702004.45
2021,V1409,21531063504.45011
2022,V1409,21832076662.357975
2023,V1409,22145601975.64278
2024,V1409,22472417996.140793
2025,V1409,22814479880.86149
2026,V1409,23163600646.59733
2027,V1409,23526857697.141247
2028,V1409,23913585946.92075
2029,V1409,24309665684.233727
2030,V1409,24727571640.52178
2031,V1409,25164627667.23546
2032,V1409,25618546971.200024
2033,V1409,26092168530.02874
2034,V1409,26578176553.4798
2035,V1409,27082729146.706318
2036,V1409,27616816770.6132
2037,V1409,28154421879.980965
2038,V1409,28729626890.002
2039,V1409,29331055962.404095
2040,V1409,29957343782.73046
2041,V1409,30599470647.039486
2042,V1409,31277965902.662712
2043,V1409,31984210846.95793
2044,V1409,32719615345.537525
2045,V1409,33484223413.74307
2046,V1409,34281499705.874615
2047,V1409,35094845987.07653
2048,V1409,35939139880.49459
2049,V1409,36836060197.72197
2050,V1409,37773421464.071945
2051,V1409,38749779215.61975
2052,V1409,39760571605.60515
2053,V1409,40797997558.27319
2054,V1409,41902422642.11359
2055,V1409,43053006327.63486
2056,V1409,44246533472.60958
2057,V1409,45475962694.66866
2058,V1409,46781900542.11248
2059,V1409,48144563390.22498
2060,V1409,49539874835.94877
2061,V1409,51022935642.76839
2062,V1409,52571739094.60403
2063,V1409,54188706929.00689
2064,V1409,55856895404.99822
2014,V1410,19763625725
2015,V1410,19976023657.938667
2016,V1410,20191288351.61615
2017,V1410,20407896619.292778
2018,V1410,20628590220.59273
2019,V1410,20851808261.526814
2020,V1410,21075475276.805595
2021,V1410,21304842033.903625
2022,V1410,21532098094.821762
2023,V1410,21767947434.76925
2024,V1410,22006867382.20237
2025,V1410,22249338597.160038
2026,V1410,22495032088.416878
2027,V1410,22744013626.038063
2028,V1410,22970618908.084103
2029,V1410,23223823504.24497
2030,V1410,23482698877.769302
2031,V1410,23744946697.283184
2032,V1410,24009264873.59838
2033,V1410,24276499861.27589
2034,V1410,24543602237.429237
2035,V1410,24820662864.046825
2036,V1410,25101520405.124775
2037,V1410,25384960149.11928
2038,V1410,25673432546.393192
2039,V1410,25965808276.363003
2040,V1410,26262297439.423737
2041,V1410,26555118884.08244
2042,V1410,26859870742.269356
2043,V1410,27168784850.74932
2044,V1410,27480645149.268707
2045,V1410,27798053671.677467
2046,V1410,28119470509.670116
2047,V1410,28445847716.636967
2048,V1410,28776911825.636974
2049,V1410,29111805614.672634
2050,V1410,29451757026.94032
2051,V1410,29794213131.025887
2052,V1410,30134266077.119473
2053,V1410,30488813279.46135
2054,V1410,30845640578.55027
2055,V1410,31206270856.690964
2056,V1410,31572976241.61085
2057,V1410,31939372034.70117
2058,V1410,32309497234.229973
2059,V1410,32694786835.819027
2060,V1410,33082105648.845535
2061,V1410,33476099910.57306
2062,V1410,33877302143.868343
2063,V1410,34267543067.69081
2064,V1410,34681170152.499016
2014,V1411,19763625725
2015,V1411,19978441761.8431
2016,V1411,20191204143.774254
2017,V1411,20415557259.815113
2018,V1411,20642776034.275078
2019,V1411,20877627400.35548
2020,V1411,21120213171.69832
2021,V1411,21368015001.72955
2022,V1411,21612391853.43658
2023,V1411,21873324195.783592
2024,V1411,22140844149.884895
2025,V1411,22415120183.099407
2026,V1411,22695311573.19238
2027,V1411,22983142506.098732
2028,V1411,23277939690.984848
2029,V1411,23580153490.16635
2030,V1411,23890034787.96531
2031,V1411,24207247994.65484
2032,V1411,24532740688.2169
2033,V1411,24865819786.00968
2034,V1411,25207795162.468254
2035,V1411,25556400058.731503
2036,V1411,25908727959.562447
2037,V1411,26271298537.204334
2038,V1411,26648526824.66289
2039,V1411,27034907849.725353
2040,V1411,27431293986.6897
2041,V1411,27837190161.731293
2042,V1411,28249941059.536697
2043,V1411,28674604232.28281
2044,V1411,29112363957.866272
2045,V1411,29559009904.64328
2046,V1411,30016281177.40783
2047,V1411,30488198895.192207
2048,V1411,30967779590.11753
2049,V1411,31460510661.283123
2050,V1411,31958573637.214985
2051,V1411,32480420269.99669
2052,V1411,33015250335.035145
2053,V1411,33564208695.019203
2054,V1411,34121025123.23203
2055,V1411,34682621131.467476
2056,V1411,35275097889.07101
2057,V1411,35883012677.27733
2058,V1411,36499153991.47692
2059,V1411,37139166312.895714
2060,V1411,37788128776.119736
2061,V1411,38461352115.73704
2062,V1411,39153231540.2117
2063,V1411,39863388664.59439
2064,V1411,40592563303.724365
2014,V1412,19763625725
2015,V1412,19972774734.854397
2016,V1412,20186254538.277847
2017,V1412,20401676179.87038
2018,V1412,20618904104.96507
2019,V1412,20833917988.60334
2020,V1412,21053678543.12862
2021,V1412,21276938844.06039
2022,V1412,21501877389.6832
2023,V1412,21718607300.99604
2024,V1412,21947719596.283344
2025,V1412,22178680498.879105
2026,V1412,22411573408.1836
2027,V1412,22645091506.39828
2028,V1412,22867767354.085423
2029,V1412,23106823690.700325
2030,V1412,23348354033.085587
2031,V1412,23591112418.237377
2032,V1412,23836747478.074352
2033,V1412,24081768290.032944
2034,V1412,24325973497.583797
2035,V1412,24578050651.13139
2036,V1412,24832475933.0745
2037,V1412,25081309569.759296
2038,V1412,25339936622.257584
2039,V1412,25600757893.453552
2040,V1412,25864045430.35734
2041,V1412,26128724075.969265
2042,V1412,26396433549.99689
2043,V1412,26659093239.352753
2044,V1412,26926472352.128754
2045,V1412,27201032935.754627
2046,V1412,27478029789.814926
2047,V1412,27756973805.56832
2048,V1412,28038332346.633675
2049,V1412,28322155314.246555
2050,V1412,28600193625.415497
2051,V1412,28870193636.141117
2052,V1412,29161118097.131145
2053,V1412,29440828880.709255
2054,V1412,29731467460.277897
2055,V1412,30012445272.534767
2056,V1412,30312641085.40359
2057,V1412,30615451063.46076
2058,V1412,30920967510.029095
2059,V1412,31226815920.55012
2060,V1412,31537375232.70953
2061,V1412,31849177338.897568
2062,V1412,32162315913.269024
2063,V1412,32467860219.973995
2064,V1412,32775549344.84536
2014,V1413,19763625725
2015,V1413,19979097512.380257
2016,V1413,20199337403.926823
2017,V1413,20416516136.470142
2018,V1413,20650279767.68857
2019,V1413,20892466231.020164
2020,V1413,21141803197.14181
2021,V1413,21398386747.94859
2022,V1413,21653937476.26767
2023,V1413,21911336432.245937
2024,V1413,22189278653.127937
2025,V1413,22476504799.535816
2026,V1413,22771132894.170475
2027,V1413,23067066135.905823
2028,V1413,23376197796.249367
2029,V1413,23697647368.451565
2030,V1413,24028334574.774025
2031,V1413,24367092883.163933
2032,V1413,24704227455.59072
2033,V1413,25062308059.767582
2034,V1413,25429830707.701542
2035,V1413,25802408473.70806
2036,V1413,26191522627.71994
2037,V1413,26594047672.112175
2038,V1413,27007690852.420143
2039,V1413,27432789337.194786
2040,V1413,27870494174.983906
2041,V1413,28306524827.19146
2042,V1413,28758403752.25103
2043,V1413,29233156390.403797
2044,V1413,29723469311.69744
2045,V1413,30220700267.717888
2046,V1413,30739987372.49189
2047,V1413,31273986782.68002
2048,V1413,31824077406.246014
2049,V1413,32390125407.37404
2050,V1413,32970477848.13767
2051,V1413,33570211032.97953
2052,V1413,34185081873.065018
2053,V1413,34818601922.07786
2054,V1413,35473046936.48798
2055,V1413,36144455204.005875
2056,V1413,36837753395.65905
2057,V1413,37552343611.18305
2058,V1413,38284399976.124855
2059,V1413,39042921653.295715
2060,V1413,39812362426.373314
2061,V1413,40617242580.84005
2062,V1413,41444938589.8806
2063,V1413,42299569121.1083
2064,V1413,43179642721.0969
2014,V1414,19763625725
2015,V1414,19980454602.172726
2016,V1414,20204483699.6112
2017,V1414,20436188753.293972
2018,V1414,20671278244.544796
2019,V1414,20918882418.28228
2020,V1414,21167587772.408154
2021,V1414,21431450437.441246
2022,V1414,21701794388.186287
2023,V1414,21982744033.72206
2024,V1414,22273822648.162003
2025,V1414,22569562150.116714
2026,V1414,22879925331.212963
2027,V1414,23199785269.719006
2028,V1414,23518202721.031887
2029,V1414,23859653508.201946
2030,V1414,24211046347.232723
2031,V1414,24563570744.79193
2032,V1414,24924417187.745014
2033,V1414,25310730758.82001
2034,V1414,25710318002.430202
2035,V1414,26122791706.463993
2036,V1414,26546902342.96613
2037,V1414,26977910770.96474
2038,V1414,27430883636.712135
2039,V1414,27896547036.098866
2040,V1414,28379344708.687088
2041,V1414,28866110982.676846
2042,V1414,29379424336.520992
2043,V1414,29910314304.118492
2044,V1414,30449604386.576458
2045,V1414,31015263049.147892
2046,V1414,31588947152.116703
2047,V1414,32191681698.017452
2048,V1414,32814118693.020412
2049,V1414,33456687158.957623
2050,V1414,34120593663.837124
2051,V1414,34801177526.3657
2052,V1414,35506402911.07632
2053,V1414,36233820080.41871
2054,V1414,36987969643.89109
2055,V1414,37768479643.29033
2056,V1414,38575272548.01278
2057,V1414,39408429656.63232
2058,V1414,40248577853.84047
2059,V1414,41138054013.90337
2060,V1414,42042111833.273964
2061,V1414,42992119261.7486
2062,V1414,43975921048.9978
2063,V1414,44993420534.507034
2064,V1414,46045307787.99154
2014,V1415,19763625725
2015,V1415,19983375377.45941
2016,V1415,20214618265.61461
2017,V1415,20457057151.007168
2018,V1415,20711202943.753895
2019,V1415,20977143821.822666
2020,V1415,21254229354.73042
2021,V1415,21544501776.36825
2022,V1415,21849437809.401367
2023,V1415,22155749267.20129
2024,V1415,22480307826.79373
2025,V1415,22826353368.907825
2026,V1415,23188540679.7065
2027,V1415,23560139645.79806
2028,V1415,23954261734.735332
2029,V1415,24365097234.694447
2030,V1415,24790440379.854298
2031,V1415,25233855509.930557
2032,V1415,25699423907.63817
2033,V1415,26183689820.78471
2034,V1415,26685551260.578552
2035,V1415,27211451181.381077
2036,V1415,27757158917.231915
2037,V1415,28312291747.962597
2038,V1415,28895136260.3404
2039,V1415,29512121522.78223
2040,V1415,30155955337.08307
2041,V1415,30828693020.45468
2042,V1415,31517412818.58656
2043,V1415,32245116664.608624
2044,V1415,33005914119.763176
2045,V1415,33794106739.663235
2046,V1415,34619523827.7966
2047,V1415,35479907340.96557
2048,V1415,36358280629.63646
2049,V1415,37287976893.6342
2050,V1415,38264104421.8119
2051,V1415,39280588293.09385
2052,V1415,40342607172.48539
2053,V1415,41446649796.560555
2054,V1415,42597114211.85762
2055,V1415,43803277347.687836
2056,V1415,45061950284.59503
2057,V1415,46375247794.81327
2058,V1415,47737414548.38846
2059,V1415,49159939775.66239
2060,V1415,50654713990.97108
2061,V1415,52204453757.07238
2062,V1415,53839519213.63417
2063,V1415,55544853112.011086
2064,V1415,57321918502.76931
2014,V1416,19763625725
2015,V1416,19975568543.57609
2016,V1416,20179865269.443382
2017,V1416,20396568778.869663
2018,V1416,20609227296.695915
2019,V1416,20816884006.33835
2020,V1416,21040456349.59939
2021,V1416,21257095990.794853
2022,V1416,21485862998.30543
2023,V1416,21717311950.792862
2024,V1416,21951097944.514515
2025,V1416,22180610713.152412
2026,V1416,22409659789.010628
2027,V1416,22650429004.18074
2028,V1416,22894637821.377293
2029,V1416,23140152757.917133
2030,V1416,23390263267.534256
2031,V1416,23643164505.687634
2032,V1416,23898788629.656643
2033,V1416,24157347549.747585
2034,V1416,24417117222.616566
2035,V1416,24679924842.9006
2036,V1416,24944984766.165096
2037,V1416,25215430997.02487
2038,V1416,25475781307.788204
2039,V1416,25749037501.41295
2040,V1416,26028838425.35697
2041,V1416,26311440261.11653
2042,V1416,26597106111.123535
2043,V1416,26886483257.230404
2044,V1416,27178828010.518116
2045,V1416,27473682043.573345
2046,V1416,27764751514.197235
2047,V1416,28066588511.889744
2048,V1416,28367034343.83316
2049,V1416,28675334121.282494
2050,V1416,28979155288.611042
2051,V1416,29294766878.085907
2052,V1416,29615047555.565414
2053,V1416,29938587128.32671
2054,V1416,30255162438.95042
2055,V1416,30585896934.933018
2056,V1416,30920865768.98214
2057,V1416,31254478297.09232
2058,V1416,31594367608.943764
2059,V1416,31940957634.940712
2060,V1416,32291586795.53196
2061,V1416,32643597783.32064
2062,V1416,32988707834.052616
2063,V1416,33350017610.33524
2064,V1416,33701606773.475582
2014,V1417,19763625725
2015,V1417,19977919745.132603
2016,V1417,20196382957.50893
2017,V1417,20418698918.674953
2018,V1417,20648787056.351486
2019,V1417,20880064734.41599
2020,V1417,21121467313.16057
2021,V1417,21367094130.603348
2022,V1417,21619955728.322212
2023,V1417,21878971503.38445
2024,V1417,22143973098.398975
2025,V1417,22415557893.506718
2026,V1417,22690040209.39292
2027,V1417,22968213700.747833
2028,V1417,23246941992.66173
2029,V1417,23545020096.158203
2030,V1417,23850293953.233467
2031,V1417,24162316492.297646
2032,V1417,24480791684.162678
2033,V1417,24808085125.67729
2034,V1417,25141522420.034096
2035,V1417,25484906879.761173
2036,V1417,25836416490.33085
2037,V1417,26189802038.477264
2038,V1417,26558742928.687756
2039,V1417,26936368104.893475
2040,V1417,27316725440.95866
2041,V1417,27703791554.540825
2042,V1417,28109361560.807594
2043,V1417,28524860952.158844
2044,V1417,28945307317.340874
2045,V1417,29380936351.67671
2046,V1417,29826638093.771908
2047,V1417,30280197674.993523
2048,V1417,30741618195.55436
2049,V1417,31219019131.50314
2050,V1417,31711262149.860752
2051,V1417,32211435896.228397
2052,V1417,32725689181.07564
2053,V1417,33255528107.222313
2054,V1417,33798170953.024063
2055,V1417,34337687135.16263
2056,V1417,34901738258.51652
2057,V1417,35474086446.65053
2058,V1417,36066850372.70761
2059,V1417,36680948311.340454
2060,V1417,37310674743.2001
2061,V1417,37956595821.53962
2062,V1417,38619020854.58127
2063,V1417,39295271995.602844
2064,V1417,39990754986.72312
2014,V1418,19763625725
2015,V1418,19978172723.27743
2016,V1418,20196618780.26094
2017,V1418,20431041250.55665
2018,V1418,20680071789.60349
2019,V1418,20925687768.635258
2020,V1418,21196245934.691204
2021,V1418,21473205185.692905
2022,V1418,21753008751.244804
2023,V1418,22055434980.089832
2024,V1418,22360646848.94939
2025,V1418,22687407154.401413
2026,V1418,23030508476.581577
2027,V1418,23385978106.553818
2028,V1418,23756901929.67699
2029,V1418,24138950703.40072
2030,V1418,24531804703.946693
2031,V1418,24947650627.566235
2032,V1418,25380342271.33666
2033,V1418,25814538973.27028
2034,V1418,26281085977.375786
2035,V1418,26765643181.845455
2036,V1418,27265714388.77436
2037,V1418,27781311446.50904
2038,V1418,28324228373.49413
2039,V1418,28884272970.956253
2040,V1418,29468653740.81309
2041,V1418,30076907912.672554
2042,V1418,30708115792.441612
2043,V1418,31361859421.75751
2044,V1418,32044246182.65922
2045,V1418,32729234836.483147
2046,V1418,33464905585.07496
2047,V1418,34228305589.7459
2048,V1418,35023428941.053604
2049,V1418,35849390663.71204
2050,V1418,36708516946.47565
2051,V1418,37601691942.457214
2052,V1418,38509450768.866554
2053,V1418,39474858551.45371
2054,V1418,40478678112.52918
2055,V1418,41523159590.59773
2056,V1418,42591448766.841705
2057,V1418,43721586217.24572
2058,V1418,44897122003.85544
2059,V1418,46114311699.411705
2060,V1418,47383107965.30032
2061,V1418,48708588120.3187
2062,V1418,50090192557.42823
2063,V1418,51529362361.737366
2064,V1418,53029055891.807175
2014,V1419,19763625725
2015,V1419,19970427252.370655
2016,V1419,20189472776.061493
2017,V1419,20414161192.793995
2018,V1419,20645039449.000484
2019,V1419,20877245513.722492
2020,V1419,21114294268.868946
2021,V1419,21362714813.7621
2022,V1419,21614845902.140213
2023,V1419,21875717897.955284
2024,V1419,22143012187.063213
2025,V1419,22415839861.15113
2026,V1419,22691025595.55824
2027,V1419,22977973916.51131
2028,V1419,23272425276.992363
2029,V1419,23570590376.04757
2030,V1419,23879529472.96589
2031,V1419,24189161167.155235
2032,V1419,24513681497.02095
2033,V1419,24846071259.449657
2034,V1419,25186696338.128815
2035,V1419,25535909030.877357
2036,V1419,25888751697.857838
2037,V1419,26255231914.760197
2038,V1419,26615093143.810463
2039,V1419,26995091609.909595
2040,V1419,27389363808.73198
2041,V1419,27792934233.58606
2042,V1419,28205875094.484722
2043,V1419,28620151766.48382
2044,V1419,29053601658.29444
2045,V1419,29498628503.968052
2046,V1419,29955769313.24166
2047,V1419,30422869706.255722
2048,V1419,30903286312.66819
2049,V1419,31386125037.30802
2050,V1419,31891102642.58214
2051,V1419,32403628503.084873
2052,V1419,32934851650.899433
2053,V1419,33480083569.710228
2054,V1419,34038219836.502804
2055,V1419,34611714053.26888
2056,V1419,35187337922.081024
2057,V1419,35790880738.0392
2058,V1419,36400899339.425125
