years,sim_number,value
2052,V1054,38635130642.551704
2053,V1054,38468224923.02887
2054,V1054,38286077736.54935
2055,V1054,38079365971.284325
2056,V1054,37864711365.49012
2057,V1054,37633697413.46673
2058,V1054,37386963840.796234
2059,V1054,37124005471.51327
2060,V1054,36842147076.96978
2061,V1054,36548505998.14006
2062,V1054,36226787223.21464
2063,V1054,35861010107.833084
2064,V1054,35560810957.31884
2014,V1055,35960454585
2015,V1055,36177374200.75535
2016,V1055,36295609500.71868
2017,V1055,36566058598.72388
2018,V1055,36858528092.17516
2019,V1055,37133030147.02809
2020,V1055,37380768097.272766
2021,V1055,37619932937.654785
2022,V1055,37827325687.7177
2023,V1055,38028983908.41809
2024,V1055,38083634973.29817
2025,V1055,38245589928.91453
2026,V1055,38392405607.25221
2027,V1055,38520696718.204254
2028,V1055,38585955655.30506
2029,V1055,38674880987.97556
2030,V1055,38738280695.36704
2031,V1055,38794403502.572685
2032,V1055,38796959953.69931
2033,V1055,38821465494.139984
2034,V1055,38829141796.48773
2035,V1055,38821828172.9255
2036,V1055,38787966949.439255
2037,V1055,38742842676.049805
2038,V1055,38691218603.15595
2039,V1055,38625560749.925995
2040,V1055,38534890012.14846
2041,V1055,38435528913.09983
2042,V1055,38329891362.895676
2043,V1055,38216760413.911026
2044,V1055,38101952209.857346
2045,V1055,37986253570.03848
2046,V1055,37854362367.40018
2047,V1055,37709872722.28438
2048,V1055,37347115996.01632
2049,V1055,37173106202.824615
2050,V1055,36980883154.32133
2051,V1055,36790602340.54495
2052,V1055,36583157886.107765
2053,V1055,36365083228.07785
2054,V1055,36133722474.513535
2055,V1055,35885082466.50771
2056,V1055,35625223858.95265
2057,V1055,35352822168.25131
2058,V1055,35064874972.240776
2059,V1055,34765575209.867966
2060,V1055,34452674547.2479
2061,V1055,34124056227.811245
2062,V1055,33727070520.65187
2063,V1055,33377030623.840168
2064,V1055,33013673368.698856
2014,V1056,35960454585
2015,V1056,36308034202.98269
2016,V1056,36629080195.89566
2017,V1056,36946213138.10325
2018,V1056,37246729618.5053
2019,V1056,37532875742.806244
2020,V1056,37801993299.81896
2021,V1056,38046650084.0593
2022,V1056,38284314759.35071
2023,V1056,38506998504.97903
2024,V1056,38632527019.454666
2025,V1056,38823342498.62472
2026,V1056,38995865691.09399
2027,V1056,39156396952.280495
2028,V1056,39302804574.424774
2029,V1056,39431359886.551834
2030,V1056,39550662114.746376
2031,V1056,39657106995.57855
2032,V1056,39741286568.18726
2033,V1056,39824611579.49406
2034,V1056,39896945916.27108
2035,V1056,39946477752.47852
2036,V1056,39993412895.77888
2037,V1056,40017306883.74953
2038,V1056,40021342236.96377
2039,V1056,40014559580.1509
2040,V1056,39997398273.33879
2041,V1056,39968439532.34279
2042,V1056,39708144695.41018
2043,V1056,39657960563.87898
2044,V1056,39579369343.75182
2045,V1056,39490542620.06851
2046,V1056,39396980557.3294
2047,V1056,39230021135.91875
2048,V1056,39109843285.38719
2049,V1056,38928276664.27698
2050,V1056,38778814085.38638
2051,V1056,38615097041.60034
2052,V1056,38435138761.58569
2053,V1056,38241237656.118065
2054,V1056,38031819256.01244
2055,V1056,37807444185.05358
2056,V1056,37566804603.84881
2057,V1056,37311200311.91735
2058,V1056,37024564568.42227
2059,V1056,36739283113.37204
2060,V1056,36438750229.42925
2061,V1056,36116375776.204056
2062,V1056,35788357460.288155
2063,V1056,35445871732.7112
2064,V1056,35097488478.47893
2014,V1057,35960454585
2015,V1057,36314325180.60579
2016,V1057,36638053411.78531
2017,V1057,36974438194.42463
2018,V1057,37302473167.050415
2019,V1057,37621535255.466095
2020,V1057,37929553181.3975
2021,V1057,38230668013.69071
2022,V1057,38299067048.66806
2023,V1057,38582232653.66223
2024,V1057,38860350938.18109
2025,V1057,38727045531.06312
2026,V1057,38985082557.386955
2027,V1057,39245141891.91745
2028,V1057,39500211863.64191
2029,V1057,39749930992.47542
2030,V1057,39996403339.32807
2031,V1057,40239262960.13356
2032,V1057,40480759346.80963
2033,V1057,40722424444.13863
2034,V1057,40865362160.669014
2035,V1057,41094644642.87206
2036,V1057,41335361462.488556
2037,V1057,41575232339.0989
2038,V1057,41807671637.04702
2039,V1057,41958423629.34442
2040,V1057,42193603304.60727
2041,V1057,42390382923.687515
2042,V1057,42620568390.76699
2043,V1057,42846475054.905556
2044,V1057,43060174500.63392
2045,V1057,43276920115.40446
2046,V1057,43488523770.3747
2047,V1057,43695171552.85545
2048,V1057,43895348395.899605
2049,V1057,44080605960.90622
2050,V1057,44258891008.45632
2051,V1057,44438153530.40807
2052,V1057,44610076914.86384
2053,V1057,44770788024.53107
2054,V1057,44921474474.51342
2055,V1057,44855023721.220024
2056,V1057,44884688899.57796
2057,V1057,45007028267.39105
2058,V1057,45102398170.18223
2059,V1057,45200754886.4691
2060,V1057,45287013591.691605
2061,V1057,45360965830.90634
2062,V1057,45306027417.787155
2063,V1057,45146466854.625206
2064,V1057,45188422534.33678
2014,V1058,35960454585
2015,V1058,36305170484.493095
2016,V1058,36637383866.88852
2017,V1058,36777653171.98778
2018,V1058,37080248138.22032
2019,V1058,37367074270.32686
2020,V1058,37285778916.766464
2021,V1058,37541452204.09714
2022,V1058,37781817525.37275
2023,V1058,38006594518.10717
2024,V1058,38216716601.36476
2025,V1058,38410808677.266304
2026,V1058,38472740054.97429
2027,V1058,38628478616.475426
2028,V1058,38768665444.32508
2029,V1058,38906108800.88441
2030,V1058,39028910613.971375
2031,V1058,39140844416.86001
2032,V1058,39237766788.637596
2033,V1058,39325324214.131996
2034,V1058,39400253378.750305
2035,V1058,39461421666.99397
2036,V1058,39517825136.72204
2037,V1058,39549985822.415405
2038,V1058,39555443527.17078
2039,V1058,39542967453.803024
2040,V1058,39516304471.34384
2041,V1058,39476887117.06878
2042,V1058,39423953475.83459
2043,V1058,39355345756.02587
2044,V1058,39272361555.82623
2045,V1058,39174914314.84211
2046,V1058,38969054693.686455
2047,V1058,38836037243.29855
2048,V1058,38602008758.00926
2049,V1058,38430870809.68262
2050,V1058,38249634210.1392
2051,V1058,37828978990.74853
2052,V1058,37629148356.88765
2053,V1058,37411752369.98388
2054,V1058,37177228995.09598
2055,V1058,36928226670.11388
2056,V1058,36663080263.05832
2057,V1058,36382144031.27939
2058,V1058,36081456316.08907
2059,V1058,35754643223.6363
2060,V1058,35335480660.148346
2061,V1058,34992593104.11296
2062,V1058,34636334035.841255
2063,V1058,34147818623.357494
2064,V1058,33763184011.18518
2014,V1059,35960454585
2015,V1059,36322975056.99013
2016,V1059,36680946599.965866
2017,V1059,37044195468.27913
2018,V1059,37408961759.94763
2019,V1059,37774530924.55834
2020,V1059,38142014708.101295
2021,V1059,38510702435.89889
2022,V1059,38882298847.30928
2023,V1059,39251188247.24673
2024,V1059,39629482425.50128
2025,V1059,39885671816.33042
2026,V1059,40274094810.223404
2027,V1059,40666342176.159874
2028,V1059,41068654414.163025
2029,V1059,41480164542.925125
2030,V1059,41887034020.61068
2031,V1059,42305981789.20491
2032,V1059,42739977175.5427
2033,V1059,43200663729.85983
2034,V1059,43676990468.67672
2035,V1059,44163919658.495445
2036,V1059,44649134010.69989
2037,V1059,45118872867.25995
2038,V1059,45594283336.57432
2039,V1059,46074911565.22913
2040,V1059,46556822169.341934
2041,V1059,47039354156.764595
2042,V1059,47513085340.99622
2043,V1059,48006459268.70813
2044,V1059,48516473029.78274
2045,V1059,49041752898.4703
2046,V1059,49582154070.48482
2047,V1059,50134085602.74107
2048,V1059,50669431446.913994
2049,V1059,51255879766.69044
2050,V1059,51858139435.38816
2051,V1059,52451784597.723175
2052,V1059,53084862292.51655
2053,V1059,53726788245.20409
2054,V1059,54306352262.78203
2055,V1059,54944619420.31562
2056,V1059,55631337366.32488
2057,V1059,56343687027.1833
2058,V1059,57071883093.60017
2059,V1059,57815754183.5754
2060,V1059,58490415300.753914
2061,V1059,59263616997.647766
2062,V1059,60055095058.60856
2063,V1059,60857817342.60985
2064,V1059,61614820832.608284
2014,V1060,35960454585
2015,V1060,36163685275.325745
2016,V1060,36489896227.04552
2017,V1060,36745174916.68347
2018,V1060,37037120735.58439
2019,V1060,37301008401.43736
2020,V1060,37556408512.15975
2021,V1060,37784514512.66952
2022,V1060,37995085945.70525
2023,V1060,38193376543.60363
2024,V1060,38270267082.52091
2025,V1060,38433325384.349045
2026,V1060,38578546634.90278
2027,V1060,38596140414.09296
2028,V1060,38699472617.255745
2029,V1060,38782644380.07414
2030,V1060,38846536831.832664
2031,V1060,38908931450.18837
2032,V1060,38956224519.34078
2033,V1060,38988343927.79233
2034,V1060,39007289095.14954
2035,V1060,38841972194.88481
2036,V1060,38845870011.34741
2037,V1060,38846328774.74823
2038,V1060,38848245616.97785
2039,V1060,38858628446.126
2040,V1060,38878275828.2155
2041,V1060,38903281585.411026
2042,V1060,38930316986.300354
2043,V1060,38963437769.104904
2044,V1060,38942358118.85409
2045,V1060,38985300476.39668
2046,V1060,39032093624.96864
2047,V1060,38947687452.11841
2048,V1060,39006345168.77088
2049,V1060,39060573633.82122
2050,V1060,38961024061.3291
2051,V1060,39007077970.62713
2052,V1060,39047296044.94401
2053,V1060,39059280063.97829
2054,V1060,39093941050.48155
2055,V1060,39108355736.527985
2056,V1060,39042632856.1413
2057,V1060,39049552697.30784
2058,V1060,38983457483.2216
2059,V1060,38798573660.36079
2060,V1060,38769907734.50935
2061,V1060,38738757049.13939
2062,V1060,38554061820.24528
2063,V1060,38502449604.417595
2064,V1060,38440305777.149155
2014,V1061,35960454585
2015,V1061,36312222185.32791
2016,V1061,36644198487.18321
2017,V1061,36974439083.795044
2018,V1061,37209054568.63317
2019,V1061,37512189203.02701
2020,V1061,37809108684.1802
2021,V1061,38043883976.3186
2022,V1061,38309432489.30263
2023,V1061,38572051849.94639
2024,V1061,38810829026.86145
2025,V1061,39049970161.86385
2026,V1061,39115603891.393524
2027,V1061,39331259906.477394
2028,V1061,39535373085.251724
2029,V1061,39728111651.94367
2030,V1061,39909088455.86159
2031,V1061,40078968076.895226
2032,V1061,40238293190.10077
2033,V1061,40379763936.675835
2034,V1061,40504649525.765175
2035,V1061,40606093070.66598
2036,V1061,40673902804.03415
2037,V1061,40709931077.567215
2038,V1061,40715127417.51601
2039,V1061,40622183075.17257
2040,V1061,40571138095.88779
2041,V1061,40491288504.408455
2042,V1061,40381071276.10125
2043,V1061,40109135970.08023
2044,V1061,39593847246.48107
2045,V1061,39403614847.20616
2046,V1061,39176518946.066345
2047,V1061,38766326785.44149
2048,V1061,38484829425.639725
2049,V1061,38200083733.69388
2050,V1061,37896598574.38866
2051,V1061,37559772333.92994
2052,V1061,37135052039.408966
2053,V1061,36781565018.247536
2054,V1061,36410406605.29543
2055,V1061,35762666776.29502
2056,V1061,35396556779.88287
2057,V1061,35031193065.179955
2058,V1061,34671865448.3745
2059,V1061,34273812003.961803
2060,V1061,33888762734.5028
2061,V1061,33379549121.876244
2062,V1061,33037238667.307644
2063,V1061,32697575267.30752
2064,V1061,32361057379.754932
2014,V1062,35960454585
2015,V1062,36317264611.3895
2016,V1062,36667303206.3811
2017,V1062,37011145185.72293
2018,V1062,37351190144.635666
2019,V1062,37684424133.096924
2020,V1062,38008554524.358376
2021,V1062,38332609722.10674
2022,V1062,38652487567.9119
2023,V1062,38679384584.782394
2024,V1062,38992054728.59019
2025,V1062,39291361371.11029
2026,V1062,39601111305.88645
2027,V1062,39909953759.35232
2028,V1062,40218917634.82047
2029,V1062,40528920625.47404
2030,V1062,40833863248.84826
2031,V1062,41151888014.334946
2032,V1062,41475752069.477524
2033,V1062,41805800262.92253
2034,V1062,42141551173.0315
2035,V1062,42465752317.64441
2036,V1062,42779010393.61513
2037,V1062,43081084370.24447
2038,V1062,43375954759.446304
2039,V1062,43674732783.34021
2040,V1062,43688006359.49998
2041,V1062,44000938550.51847
2042,V1062,44318305087.35552
2043,V1062,44639178673.75665
2044,V1062,44960674561.43468
2045,V1062,45014195165.38793
2046,V1062,45349020120.880936
2047,V1062,45582334394.60119
2048,V1062,45915218092.18211
2049,V1062,46251252597.91846
2050,V1062,46591765271.929146
2051,V1062,46935800417.6449
2052,V1062,47280944290.14248
2053,V1062,47543903548.331154
2054,V1062,47879088075.03654
2055,V1062,48224120337.18383
2056,V1062,48569191514.61171
2057,V1062,48912962443.68749
2058,V1062,49180991416.95657
2059,V1062,49332133136.63812
2060,V1062,49675886361.27658
2061,V1062,50016104356.12123
2062,V1062,50343715037.48103
2063,V1062,50662429799.33741
2064,V1062,50991623161.692375
2014,V1063,35960454585
2015,V1063,36318517219.62139
2016,V1063,36672905190.10088
2017,V1063,37023318151.0839
2018,V1063,37368798697.3035
2019,V1063,37709123086.6843
2020,V1063,38044613749.164185
2021,V1063,38368268696.423096
2022,V1063,38698438506.23399
2023,V1063,38986597604.44451
2024,V1063,39006470188.19062
2025,V1063,39254736590.67782
2026,V1063,39566216387.53448
2027,V1063,39880299558.584236
2028,V1063,40189191742.676834
2029,V1063,40500438407.88729
2030,V1063,40810590228.69163
2031,V1063,41121138517.55052
2032,V1063,41431967157.50346
2033,V1063,41744352774.71127
2034,V1063,42058553318.21496
2035,V1063,42363470124.69029
2036,V1063,42656922545.75191
2037,V1063,42933527238.72546
2038,V1063,43192594990.74407
2039,V1063,43373662563.24146
2040,V1063,43502340433.90201
2041,V1063,43711117855.70837
2042,V1063,43795265232.63564
2043,V1063,43964519572.43677
2044,V1063,44116730783.13866
2045,V1063,44005737948.50318
2046,V1063,43918973774.779724
2047,V1063,44047693180.80288
2048,V1063,44169031980.53609
2049,V1063,44281934183.31505
2050,V1063,44374965102.06982
2051,V1063,44470120659.14837
2052,V1063,44556192156.24703
2053,V1063,44623305617.545364
2054,V1063,44682068941.22079
2055,V1063,44728712106.07033
2056,V1063,44763454024.455734
2057,V1063,44784738009.05213
2058,V1063,44768085259.82967
2059,V1063,44762520537.1009
2060,V1063,44740437607.635895
2061,V1063,44706443355.74694
2062,V1063,44658240174.2353
2063,V1063,44594975179.827385
2064,V1063,44515317950.68642
2014,V1064,35960454585
2015,V1064,36312896836.06408
2016,V1064,36657617032.74814
2017,V1064,36987824945.872986
2018,V1064,37311820246.41263
2019,V1064,37628899572.711
2020,V1064,37936952030.5893
2021,V1064,38235540225.27935
2022,V1064,38524259135.38867
2023,V1064,38726786549.614464
2024,V1064,38999151201.05315
2025,V1064,39004674797.0772
2026,V1064,39261720380.54179
2027,V1064,39511603459.06168
2028,V1064,39739588973.99488
2029,V1064,39977703530.92091
2030,V1064,40197131092.73315
2031,V1064,40425045015.218605
2032,V1064,40650326418.58898
2033,V1064,40814486396.424286
2034,V1064,41013823255.97753
2035,V1064,41189916451.44922
2036,V1064,41244359565.53551
2037,V1064,41373763790.54974
2038,V1064,41483351209.584305
2039,V1064,41571360378.89836
2040,V1064,41644085950.92168
2041,V1064,41485916031.35401
2042,V1064,41543844604.95369
2043,V1064,41591431781.44477
2044,V1064,41626575769.71477
2045,V1064,41653465913.05757
2046,V1064,41663177321.17683
2047,V1064,41667485025.4006
2048,V1064,41659397063.19841
2049,V1064,41639181453.66332
2050,V1064,41595383416.361176
2051,V1064,41549463534.244095
2052,V1064,41490688515.63884
2053,V1064,41416497504.948616
2054,V1064,41330651507.56783
2055,V1064,41218774768.62673
2056,V1064,41051306805.49773
2057,V1064,40909609757.62043
2058,V1064,40712929579.9371
2059,V1064,40540685104.809746
2060,V1064,40371860214.10609
2061,V1064,40186364097.426186
2062,V1064,39976157529.61134
2063,V1064,39763701034.34326
2064,V1064,39512121699.14355
2014,V1065,35960454585
2015,V1065,36114187167.78401
2016,V1065,36451739042.54212
2017,V1065,36780121790.41207
2018,V1065,37111820595.626755
2019,V1065,37181041123.04518
2020,V1065,37398220273.32281
2021,V1065,37503891555.25812
2022,V1065,37796346090.70038
2023,V1065,37997194068.714485
2024,V1065,38289106128.70587
2025,V1065,38570613353.15052
2026,V1065,38857202348.479935
2027,V1065,39073806688.04943
2028,V1065,39344166039.879524
2029,V1065,39625120779.61319
2030,V1065,39768255933.75185
2031,V1065,40050655919.86288
2032,V1065,40318210478.75325
2033,V1065,40268926774.24955
2034,V1065,40544004158.704895
2035,V1065,40802677647.09801
2036,V1065,41045199762.87396
2037,V1065,41270511461.72564
2038,V1065,41492782428.3097
2039,V1065,41711856725.43029
2040,V1065,41922699547.04973
2041,V1065,42045393201.63077
2042,V1065,42240953475.91501
2043,V1065,42442386175.11278
2044,V1065,42627074148.48999
2045,V1065,42824575553.41661
2046,V1065,43015408326.98894
2047,V1065,43198053960.427826
2048,V1065,43377137845.64032
2049,V1065,43547556929.2507
2050,V1065,43697935775.18839
2051,V1065,43853948380.80178
2052,V1065,44001663542.395355
2053,V1065,44137054068.00536
2054,V1065,44266750978.333855
2055,V1065,44386298613.196274
2056,V1065,44471241515.04055
2057,V1065,44568270168.417694
2058,V1065,44656259589.40515
2059,V1065,44699462784.79841
2060,V1065,44758390617.70247
2061,V1065,44815067633.61456
2062,V1065,44857940017.20072
2063,V1065,44880132161.66593
2064,V1065,44795771682.37228
2014,V1066,35960454585
2015,V1066,36311746228.015854
2016,V1066,36556217408.29097
2017,V1066,36880608390.395966
2018,V1066,37197628002.8016
2019,V1066,37502895826.606415
2020,V1066,37796135812.699776
2021,V1066,38076315420.72717
2022,V1066,38342700904.55479
2023,V1066,38599427899.57031
2024,V1066,38843921324.28306
2025,V1066,39075530630.83483
2026,V1066,39293386580.981224
2027,V1066,39170530863.96294
2028,V1066,39366440176.81067
2029,V1066,39548462028.28674
2030,V1066,39720426633.44656
2031,V1066,39880929709.11215
2032,V1066,40023265860.01056
2033,V1066,40161517892.115524
2034,V1066,40165215023.163826
2035,V1066,40283726071.424736
2036,V1066,40392175615.640785
2037,V1066,40488467513.53215
2038,V1066,40399493364.47939
2039,V1066,40192079280.37994
2040,V1066,40273115825.38189
2041,V1066,40340071772.16205
2042,V1066,40407705352.2811
2043,V1066,40464745160.94077
2044,V1066,40535395203.135284
2045,V1066,40596012987.58923
2046,V1066,40678893062.89794
2047,V1066,40767985892.42803
2048,V1066,40860584383.40044
2049,V1066,40955833147.208954
2050,V1066,41060662743.36561
2051,V1066,41132748411.199036
2052,V1066,41223315965.473114
2053,V1066,41305233287.13819
