years,sim_number,value
2052,V343,162844772.17961287
2053,V343,157121304.62095654
2054,V343,151395223.79743478
2055,V343,145865347.59232485
2056,V343,140450102.5833189
2057,V343,134961672.31570935
2058,V343,129694759.92799377
2059,V343,124602568.05225444
2060,V343,119650315.3556874
2061,V343,114647795.20158082
2062,V343,109931141.83941631
2063,V343,105273187.93871407
2064,V343,100741955.2145504
2014,V344,273658260
2015,V344,276613101.0290876
2016,V344,279527825.44341683
2017,V344,282221863.0247638
2018,V344,285012236.38381034
2019,V344,287592632.90009373
2020,V344,290093066.06528425
2021,V344,292772174.12220097
2022,V344,295224817.3906607
2023,V344,297568366.33594626
2024,V344,299909884.7083204
2025,V344,302306658.3075222
2026,V344,304544113.72573894
2027,V344,306571058.40341306
2028,V344,308468158.7413903
2029,V344,310137113.26633376
2030,V344,311249030.1659155
2031,V344,312343346.03572583
2032,V344,312981117.9378348
2033,V344,313504022.98878473
2034,V344,313457511.4396377
2035,V344,313372352.9115449
2036,V344,313040253.5734383
2037,V344,312315633.002925
2038,V344,311407296.22001857
2039,V344,309728233.7942751
2040,V344,308184826.5456069
2041,V344,306054807.3158651
2042,V344,303999921.09452945
2043,V344,301483340.37558466
2044,V344,298508710.7413386
2045,V344,295709113.13746184
2046,V344,292662442.9075461
2047,V344,289376649.42840374
2048,V344,285860270.59979165
2049,V344,282122395.75797796
2050,V344,278118516.25244415
2051,V344,273644920.33921784
2052,V344,269307967.9857207
2053,V344,264591866.336178
2054,V344,259859821.81168017
2055,V344,255020768.59542197
2056,V344,249985423.7489848
2057,V344,244799336.09134713
2058,V344,239560874.79978707
2059,V344,234214103.38939646
2060,V344,228770178.76006484
2061,V344,223241333.1038923
2062,V344,217631831.0938063
2063,V344,211683551.96154532
2064,V344,205980662.38917243
2014,V345,273658260
2015,V345,276177382.54737616
2016,V345,278194933.818272
2017,V345,279788413.4321382
2018,V345,281003844.41614443
2019,V345,281749506.15350366
2020,V345,282259856.7572396
2021,V345,282169024.9604019
2022,V345,281869306.5607508
2023,V345,281169551.50433415
2024,V345,279834417.39428
2025,V345,278297693.5649718
2026,V345,276241996.28095144
2027,V345,273623169.2587072
2028,V345,270882490.4358172
2029,V345,267412837.75899628
2030,V345,263900113.19398546
2031,V345,259695705.21534258
2032,V345,255413536.91032434
2033,V345,250936768.8053965
2034,V345,246027894.78940055
2035,V345,240975336.97925153
2036,V345,235663994.29793185
2037,V345,230058505.83010626
2038,V345,224260200.15086713
2039,V345,218262066.9225316
2040,V345,212125572.89082822
2041,V345,205634367.19825304
2042,V345,199212704.07703996
2043,V345,192703720.61593598
2044,V345,186191027.21715102
2045,V345,179583712.90342116
2046,V345,173345057.14289227
2047,V345,167049707.6847658
2048,V345,160920767.28681076
2049,V345,155048551.24982932
2050,V345,149270550.69131693
2051,V345,143489766.00616354
2052,V345,138016828.96132988
2053,V345,132700790.19943684
2054,V345,127517894.64228122
2055,V345,122313955.67690736
2056,V345,117399947.61241484
2057,V345,112624580.84536475
2058,V345,107919224.80318272
2059,V345,103336594.3922658
2060,V345,98954519.70641206
2061,V345,94715823.84966514
2062,V345,90607575.09920563
2063,V345,86625716.17819569
2064,V345,82704141.12937084
2014,V346,273658260
2015,V346,276120792.8860643
2016,V346,278440236.988043
2017,V346,280267273.8701286
2018,V346,281538394.670696
2019,V346,282820596.84363663
2020,V346,283569719.9724521
2021,V346,283717548.0921749
2022,V346,283902553.7503211
2023,V346,283715215.775738
2024,V346,283140243.8572341
2025,V346,282220004.85163
2026,V346,280935664.3088445
2027,V346,278941274.3154744
2028,V346,276759451.29405487
2029,V346,274419991.779066
2030,V346,271666712.4644652
2031,V346,268310632.00162
2032,V346,264816733.62552348
2033,V346,261190078.17206684
2034,V346,257117338.39927977
2035,V346,252588669.41157666
2036,V346,248153676.45844054
2037,V346,243366714.65273276
2038,V346,238107376.755909
2039,V346,232717001.9434559
2040,V346,226860355.53179705
2041,V346,221401682.5609175
2042,V346,215786371.07441688
2043,V346,209775405.446154
2044,V346,203909243.09358227
2045,V346,197804021.61387578
2046,V346,191742777.86392218
2047,V346,185632662.60418794
2048,V346,179376370.3071301
2049,V346,173193684.60956603
2050,V346,166998823.22407684
2051,V346,160808321.51970693
2052,V346,154638127.91752008
2053,V346,148339089.40594903
2054,V346,142167929.45861867
2055,V346,136157591.66679123
2056,V346,130137880.0837013
2057,V346,124252837.78745727
2058,V346,118436396.73419207
2059,V346,112813630.58907792
2060,V346,107161732.98372354
2061,V346,101795454.06792979
2062,V346,96559536.45269124
2063,V346,91453456.05028704
2064,V346,86431550.30695844
2014,V347,273658260
2015,V347,276330995.4969398
2016,V347,278673025.7729992
2017,V347,280631301.80989933
2018,V347,282285055.69137025
2019,V347,283347222.7203894
2020,V347,284285244.22581404
2021,V347,284859291.2263185
2022,V347,285066676.3213651
2023,V347,284887321.7573186
2024,V347,284359012.75520927
2025,V347,283179890.3189526
2026,V347,281655172.55184644
2027,V347,279844198.3184515
2028,V347,277879860.00777084
2029,V347,275570501.2198208
2030,V347,272924507.65356314
2031,V347,269951510.1719435
2032,V347,266377118.16698483
2033,V347,262787529.7799521
2034,V347,258731675.82531074
2035,V347,254567755.40047896
2036,V347,250151182.6704419
2037,V347,245268064.38010326
2038,V347,240285471.3730557
2039,V347,234875421.1278134
2040,V347,229208152.8749296
2041,V347,223417518.3858869
2042,V347,217382727.6504011
2043,V347,211173662.86529714
2044,V347,204787562.4513081
2045,V347,198108717.14055565
2046,V347,191093691.02170315
2047,V347,184308761.6633158
2048,V347,177524215.55339593
2049,V347,170696572.01936564
2050,V347,163849943.10227892
2051,V347,157007647.2147221
2052,V347,149975446.9054074
2053,V347,143103330.3793953
2054,V347,136412147.58205011
2055,V347,129735133.74028027
2056,V347,123240978.06046653
2057,V347,117003146.4370369
2058,V347,110999519.7167681
2059,V347,105138315.97594401
2060,V347,99542491.63063578
2061,V347,94088078.58618951
2062,V347,88789014.65564804
2063,V347,83801267.53126578
2064,V347,78978387.26047656
2014,V348,273658260
2015,V348,276127999.0386395
2016,V348,278277506.98528403
2017,V348,280146880.7932367
2018,V348,281718499.17790157
2019,V348,282915237.3666973
2020,V348,283725317.94898164
2021,V348,283988932.38270944
2022,V348,284034947.623412
2023,V348,283694118.4037982
2024,V348,282776290.01705253
2025,V348,281463422.83700037
2026,V348,279950970.7122727
2027,V348,278089883.71152043
2028,V348,275672892.30376226
2029,V348,273056550.91693014
2030,V348,269921505.58290267
2031,V348,266596673.03459093
2032,V348,262886436.88500747
2033,V348,258907219.01776078
2034,V348,254557931.61682856
2035,V348,249763388.59703737
2036,V348,245041415.2505007
2037,V348,240074971.29409122
2038,V348,234876180.32108492
2039,V348,229421945.57295415
2040,V348,223690220.9065128
2041,V348,217814172.61127877
2042,V348,211916263.851651
2043,V348,205858373.01817358
2044,V348,199696832.27422017
2045,V348,193413746.3730572
2046,V348,187124453.76731294
2047,V348,180788318.7786599
2048,V348,174540336.51557082
2049,V348,168288088.70639756
2050,V348,162511257.77898234
2051,V348,156569333.397757
2052,V348,151004519.62576413
2053,V348,145508264.1440011
2054,V348,140221375.8143504
2055,V348,135059615.1236832
2056,V348,130043961.20629749
2057,V348,125124670.71356869
2058,V348,120278837.72304852
2059,V348,115526107.49304831
2060,V348,111019476.56510216
2061,V348,106636661.69297713
2062,V348,102159107.07968688
2063,V348,98024649.3574907
2064,V348,94017139.8586821
2014,V349,273658260
2015,V349,276081715.72807384
2016,V349,278639396.52309144
2017,V349,280892271.8558995
2018,V349,282990678.9691774
2019,V349,284633754.72245365
2020,V349,286193981.471837
2021,V349,287561970.8533917
2022,V349,288637425.00396335
2023,V349,289499361.6071161
2024,V349,289890865.7958788
2025,V349,290187005.1010297
2026,V349,289867907.2987794
2027,V349,289371403.3690744
2028,V349,288530914.3587682
2029,V349,287332071.566968
2030,V349,285390389.77743787
2031,V349,283318901.6214987
2032,V349,280745242.67659396
2033,V349,277664453.0917814
2034,V349,273919158.2477976
2035,V349,270115941.8876772
2036,V349,265806915.64582446
2037,V349,261283116.09194538
2038,V349,256132983.3270949
2039,V349,251075469.60000417
2040,V349,245726139.88112035
2041,V349,240034348.85378602
2042,V349,233861084.8708441
2043,V349,227783485.76782444
2044,V349,221420320.270624
2045,V349,214920251.36271247
2046,V349,208328543.47925323
2047,V349,201586115.1992314
2048,V349,195025032.25838932
2049,V349,188540015.406649
2050,V349,182153341.5001446
2051,V349,175707443.4803337
2052,V349,169404110.9592341
2053,V349,163335883.36432666
2054,V349,157330095.14331377
2055,V349,151480590.64647213
2056,V349,145612132.73401546
2057,V349,140000051.90994585
2058,V349,134335615.7060989
2059,V349,128975144.49647391
2060,V349,123581618.18107736
2061,V349,118478101.4070039
2062,V349,113433373.20085151
2063,V349,108597831.24806279
2064,V349,103759061.63650282
2014,V350,273658260
2015,V350,276462315.9912647
2016,V350,279196782.8035705
2017,V350,281820440.75608265
2018,V350,284312741.2284886
2019,V350,286472999.8267112
2020,V350,288293996.64830154
2021,V350,289808217.45612603
2022,V350,291697991.2303341
2023,V350,293426451.2755996
2024,V350,295046766.14736825
2025,V350,296512694.11559147
2026,V350,297470389.4876203
2027,V350,298619007.0337403
2028,V350,299539103.3280277
2029,V350,300364066.2375734
2030,V350,301025023.23037666
2031,V350,301334723.6227553
2032,V350,301664185.97079885
2033,V350,301519821.45336235
2034,V350,301515650.6457295
2035,V350,301344564.4391099
2036,V350,300715588.1459974
2037,V350,300212010.80805695
2038,V350,299543082.98181224
2039,V350,298430798.8398893
2040,V350,297425859.95089257
2041,V350,296199746.0046204
2042,V350,294766280.58269894
2043,V350,293259576.6439771
2044,V350,291036534.03721976
2045,V350,288873813.49863005
2046,V350,286869324.54507375
2047,V350,284800859.8568795
2048,V350,282589647.43741506
2049,V350,280233052.0780503
2050,V350,277738383.0481009
2051,V350,275120746.2209507
2052,V350,272029303.54942584
2053,V350,269110225.7813668
2054,V350,266126979.2593305
2055,V350,263029479.08340728
2056,V350,259646842.49790838
2057,V350,256337291.0381111
2058,V350,252752273.2873862
2059,V350,248861619.06874162
2060,V350,245260485.49020213
2061,V350,241591214.59764284
2062,V350,237638144.5793808
2063,V350,233780000.68053856
2064,V350,229578083.03238332
2014,V351,273658260
2015,V351,276548722.94753206
2016,V351,279642118.10502774
2017,V351,282837843.3435827
2018,V351,286024203.1862405
2019,V351,289328419.1349747
2020,V351,292741885.13036966
2021,V351,295855342.1953683
2022,V351,299351583.47972256
2023,V351,302968868.98674977
2024,V351,306338577.5529935
2025,V351,309691200.9943123
2026,V351,313496786.8046243
2027,V351,317282191.2040581
2028,V351,320884443.95098686
2029,V351,324380431.31156313
2030,V351,327764932.5914003
2031,V351,330849379.2397727
2032,V351,333590351.9819877
2033,V351,336082909.81428546
2034,V351,338456616.44077617
2035,V351,341094848.1006263
2036,V351,343567173.99886155
2037,V351,345864552.33181024
2038,V351,347740236.73510975
2039,V351,349668781.62307703
2040,V351,351236790.6977144
2041,V351,352779582.2134985
2042,V351,354037057.15962785
2043,V351,355240712.381001
2044,V351,355995992.6582743
2045,V351,356824775.06010044
2046,V351,357416762.76641846
2047,V351,357836681.2891698
2048,V351,358082880.09854114
2049,V351,358069785.8118167
2050,V351,357666477.9192783
2051,V351,357180360.9124135
2052,V351,356387018.3682764
2053,V351,355658067.5746322
2054,V351,354702545.11627924
2055,V351,353583296.12280333
2056,V351,352032619.58162445
2057,V351,350488704.48515433
2058,V351,348535644.7957413
2059,V351,346603151.5661731
2060,V351,344445993.89968365
2061,V351,342184310.951676
2062,V351,339298410.6005477
2063,V351,336550125.5694073
2064,V351,333823610.8910917
2014,V352,273658260
2015,V352,276844654.17419124
2016,V352,280183949.1081673
2017,V352,283724726.8776223
2018,V352,287490242.42892414
2019,V352,291511304.7280891
2020,V352,295714592.29544616
2021,V352,300134249.4918094
2022,V352,304749910.0795595
2023,V352,309726433.0070682
2024,V352,314769137.0621453
2025,V352,320249366.04155457
2026,V352,325776577.4514462
2027,V352,331770148.3452386
2028,V352,337991246.2716288
2029,V352,344399105.60312814
2030,V352,351333329.89795876
2031,V352,358555723.9279236
2032,V352,366213721.51637644
2033,V352,374339110.0974836
2034,V352,382732461.16752046
2035,V352,391620606.140757
2036,V352,400996239.2486277
2037,V352,410807548.59968257
2038,V352,420885076.9649474
2039,V352,431702740.7149982
2040,V352,442786245.698879
2041,V352,454685559.0607288
2042,V352,466573657.05184406
2043,V352,479617617.5895623
2044,V352,493320867.60718364
2045,V352,507734124.5835795
2046,V352,522241314.7293017
2047,V352,538111361.2604725
2048,V352,554758248.2420396
2049,V352,572089958.2999564
2050,V352,590443946.1437384
2051,V352,609355543.8727214
2052,V352,629657558.3433626
2053,V352,650938713.5922831
2054,V352,672856790.7895948
2055,V352,695943300.6972646
2056,V352,720721157.6540716
2057,V352,746369479.0198947
2058,V352,773700107.577677
2059,V352,802504387.3551786
2060,V352,832897809.614767
2061,V352,865038603.578016
2062,V352,898926396.2210501
2063,V352,933578093.8877116
2064,V352,971244637.7409532
2014,V353,273658260
2015,V353,276494668.9004633
2016,V353,278755976.3482178
2017,V353,281019344.6298389
2018,V353,283273296.54231834
2019,V353,285072545.7756557
2020,V353,286931144.8031309
2021,V353,288711817.44344676
2022,V353,290285145.3920469
2023,V353,291540834.29870856
2024,V353,292743875.3624885
2025,V353,293690786.66973096
2026,V353,294392314.48974806
2027,V353,294981606.1889069
2028,V353,295180126.51794434
2029,V353,294758485.6743003
2030,V353,294155911.0181899
2031,V353,293181314.13351977
2032,V353,291569995.192173
2033,V353,289377410.25546205
2034,V353,287238919.48577815
2035,V353,284760587.85863936
2036,V353,281925269.5793132
2037,V353,278467988.10173994
2038,V353,274828174.444499
2039,V353,270933024.53179777
2040,V353,266795397.6503552
2041,V353,262299539.26389912
2042,V353,257189549.445854
2043,V353,252189547.43531486
2044,V353,246978331.3136898
2045,V353,241375949.5464736
2046,V353,235753953.52668035
2047,V353,229762983.63790664
2048,V353,223811752.03750652
2049,V353,217717281.4935438
2050,V353,211490988.0932981
2051,V353,204928916.551847
2052,V353,198531746.3547299
2053,V353,192070478.50239322
2054,V353,185564284.46482748
2055,V353,178930594.67844516
2056,V353,172365895.55792972
2057,V353,165659180.9197832
2058,V353,159070202.51678514
2059,V353,152486904.64734468
2060,V353,145967651.36248776
2061,V353,139656242.41493797
2062,V353,133441004.1067454
2063,V353,127307808.48048556
2064,V353,121303807.37362911
2014,V354,273658260
2015,V354,276717057.16050184
2016,V354,279980011.1732347
2017,V354,283330457.0192694
2018,V354,286856427.46023476
2019,V354,290554655.9395316
2020,V354,294392800.6422375
2021,V354,298354888.9602603
2022,V354,302491154.9284198
2023,V354,306597675.024838
2024,V354,310878156.1373483
2025,V354,315570384.6078933
2026,V354,320277384.07909036
2027,V354,325202279.3325208
2028,V354,330046768.1408716
2029,V354,334959958.1906114
2030,V354,339848281.30051064
2031,V354,344708506.7307394
2032,V354,349514144.05617726
2033,V354,354308072.9373733
2034,V354,358816825.1218752
2035,V354,363445849.157174
2036,V354,368111841.70144343
2037,V354,372730030.8816561
2038,V354,377290332.39586425
2039,V354,381549249.31587964
2040,V354,386001105.01454383
2041,V354,390391963.67519623
2042,V354,394200183.4902356
2043,V354,398203519.9680551
2044,V354,402383651.4360558
2045,V354,406489929.7589546
2046,V354,410402090.2236983
2047,V354,414102236.57794774
2048,V354,417932646.7780554
2049,V354,421668947.5541754
2050,V354,425355146.6742296
2051,V354,428790721.0101486
2052,V354,432261112.99679667
2053,V354,435640622.2517138
2054,V354,438698208.1661918
2055,V354,441604898.67582995
2056,V354,444690117.81821865
2057,V354,447610830.7282764
2058,V354,450397115.91468704
2059,V354,453148413.9355866
2060,V354,455744229.28906727
2061,V354,458261497.08645344
2062,V354,460592484.0624718
2063,V354,462576625.0655933
2064,V354,464452597.785675
2014,V355,273658260
2015,V355,276504731.672303
2016,V355,279199321.04488075
2017,V355,281539861.46244675
2018,V355,283760634.96859396
2019,V355,285967176.6287782
2020,V355,287736398.4696793
2021,V355,289569922.69481653
2022,V355,290900253.0243824
2023,V355,292398557.4134541
2024,V355,293483434.0623361
